HGNC ID	Approved symbol	Approved name	Status	Locus type	Previous symbols	Synonyms	Chromosome	NCBI Gene ID	Ensembl gene ID	Vega gene ID	Group ID	Group name
HGNC:23623	GPR148	G protein-coupled receptor 148	Approved	gene with protein product		PGR6	2q21.1	344561	ENSG00000173302	OTTHUMG00000131655	262	G protein-coupled receptors, Class A orphans
HGNC:23627	GPR149	G protein-coupled receptor 149	Approved	gene with protein product		PGR10, IEDA, R35	3q25.2	344758	ENSG00000174948	OTTHUMG00000159131	262	G protein-coupled receptors, Class A orphans
HGNC:4469	GPR15	G protein-coupled receptor 15	Approved	gene with protein product			3q11.2	2838	ENSG00000154165	OTTHUMG00000160017	262	G protein-coupled receptors, Class A orphans
HGNC:23628	GPR150	G protein-coupled receptor 150	Approved	gene with protein product		PGR11	5q15	285601	ENSG00000178015	OTTHUMG00000121170	262	G protein-coupled receptors, Class A orphans
HGNC:23624	GPR151	G protein-coupled receptor 151	Approved	gene with protein product		PGR7, GALR4	5q32	134391	ENSG00000173250	OTTHUMG00000163444	262	G protein-coupled receptors, Class A orphans
HGNC:23622	GPR152	G protein-coupled receptor 152	Approved	gene with protein product		PGR5	11q13.2	390212	ENSG00000175514	OTTHUMG00000168032	262	G protein-coupled receptors, Class A orphans
HGNC:23618	GPR153	G protein-coupled receptor 153	Approved	gene with protein product		PGR1	1p36.31	387509	ENSG00000158292	OTTHUMG00000001272	262	G protein-coupled receptors, Class A orphans
HGNC:23693	GPR160	G protein-coupled receptor 160	Approved	gene with protein product		GPCR150, GPCR1	3q26.2	26996	ENSG00000173890	OTTHUMG00000158776	262	G protein-coupled receptors, Class A orphans
HGNC:23694	GPR161	G protein-coupled receptor 161	Approved	gene with protein product		RE2	1q24.2	23432	ENSG00000143147	OTTHUMG00000034651	262	G protein-coupled receptors, Class A orphans
HGNC:16693	GPR162	G protein-coupled receptor 162	Approved	gene with protein product		A-2, GRCA	12p13	27239	ENSG00000250510	OTTHUMG00000168368	262	G protein-coupled receptors, Class A orphans
HGNC:4471	GPR17	G protein-coupled receptor 17	Approved	gene with protein product			2q14.3	2840	ENSG00000144230	OTTHUMG00000131533	262	G protein-coupled receptors, Class A orphans
HGNC:30057	GPR171	G protein-coupled receptor 171	Approved	gene with protein product		H963	3q25.1	29909	ENSG00000174946	OTTHUMG00000159861	262	G protein-coupled receptors, Class A orphans
HGNC:18186	GPR173	G protein-coupled receptor 173	Approved	gene with protein product		SREB3	Xp11.22	54328	ENSG00000184194	OTTHUMG00000021596	262	G protein-coupled receptors, Class A orphans
HGNC:30245	GPR174	G protein-coupled receptor 174	Approved	gene with protein product		FKSG79	Xq21.1	84636	ENSG00000147138	OTTHUMG00000021898	262	G protein-coupled receptors, Class A orphans
HGNC:32370	GPR176	G protein-coupled receptor 176	Approved	gene with protein product		Gm1012	15q14-q15.1	11245	ENSG00000166073	OTTHUMG00000129873	262	G protein-coupled receptors, Class A orphans
HGNC:4472	GPR18	G protein-coupled receptor 18	Approved	gene with protein product			13q32.3	2841	ENSG00000125245	OTTHUMG00000017266	262	G protein-coupled receptors, Class A orphans
HGNC:13708	GPR182	G protein-coupled receptor 182	Approved	gene with protein product	ADMR	hrhAMR, G10D, AM-R	12q13.3	11318	ENSG00000166856	OTTHUMG00000171005	262	G protein-coupled receptors, Class A orphans
HGNC:3128	GPR183	G protein-coupled receptor 183	Approved	gene with protein product	EBI2		13q32.3	1880	ENSG00000169508	OTTHUMG00000017263	262	G protein-coupled receptors, Class A orphans
HGNC:4473	GPR19	G protein-coupled receptor 19	Approved	gene with protein product			12p13.1	2842	ENSG00000183150	OTTHUMG00000168705	262	G protein-coupled receptors, Class A orphans
HGNC:4475	GPR20	G protein-coupled receptor 20	Approved	gene with protein product			8q24.3	2843	ENSG00000204882	OTTHUMG00000164484	262	G protein-coupled receptors, Class A orphans
HGNC:4476	GPR21	G protein-coupled receptor 21	Approved	gene with protein product			9q33.2	2844	ENSG00000188394	OTTHUMG00000020631	262	G protein-coupled receptors, Class A orphans
HGNC:4477	GPR22	G protein-coupled receptor 22	Approved	gene with protein product			7q22.3	2845	ENSG00000172209	OTTHUMG00000154902	262	G protein-coupled receptors, Class A orphans
HGNC:4480	GPR25	G protein-coupled receptor 25	Approved	gene with protein product			1q32.1	2848	ENSG00000170128	OTTHUMG00000035788	262	G protein-coupled receptors, Class A orphans
HGNC:4481	GPR26	G protein-coupled receptor 26	Approved	gene with protein product			10q26.13	2849	ENSG00000154478	OTTHUMG00000019204	262	G protein-coupled receptors, Class A orphans
HGNC:4482	GPR27	G protein-coupled receptor 27	Approved	gene with protein product		SREB1	3p13	2850	ENSG00000170837	OTTHUMG00000158810	262	G protein-coupled receptors, Class A orphans
HGNC:4484	GPR3	G protein-coupled receptor 3	Approved	gene with protein product		ACCA	1p36.11	2827	ENSG00000181773	OTTHUMG00000003397	262	G protein-coupled receptors, Class A orphans
HGNC:4486	GPR31	G protein-coupled receptor 31	Approved	gene with protein product		HETER1, 12-HETER	6q27	2853	ENSG00000120436	OTTHUMG00000016013	262	G protein-coupled receptors, Class A orphans
HGNC:4487	GPR32	G protein-coupled receptor 32	Approved	gene with protein product		RVDR1	19q13.33	2854	ENSG00000142511	OTTHUMG00000183079	262	G protein-coupled receptors, Class A orphans
HGNC:4489	GPR33	G protein-coupled receptor 33 (gene/pseudogene)	Approved	gene with protein product			14q12	2856	ENSG00000214943	OTTHUMG00000154921	262	G protein-coupled receptors, Class A orphans
HGNC:4490	GPR34	G protein-coupled receptor 34	Approved	gene with protein product			Xp11.4	2857	ENSG00000171659	OTTHUMG00000021375	262	G protein-coupled receptors, Class A orphans
HGNC:4492	GPR35	G protein-coupled receptor 35	Approved	gene with protein product			2q37.3	2859	ENSG00000178623	OTTHUMG00000133356	262	G protein-coupled receptors, Class A orphans
HGNC:4494	GPR37	G protein-coupled receptor 37	Approved	gene with protein product		EDNRBL, hET(B)R-LP, PAELR	7q31.33	2861	ENSG00000170775	OTTHUMG00000157197	262	G protein-coupled receptors, Class A orphans
HGNC:14923	GPR37L1	G protein-coupled receptor 37 like 1	Approved	gene with protein product		ETBR-LP-2	1q32.1	9283	ENSG00000170075	OTTHUMG00000035924	262	G protein-coupled receptors, Class A orphans
HGNC:4496	GPR39	G protein-coupled receptor 39	Approved	gene with protein product			2q21.2	2863	ENSG00000183840	OTTHUMG00000131679	262	G protein-coupled receptors, Class A orphans
HGNC:4497	GPR4	G protein-coupled receptor 4	Approved	gene with protein product			19q13.32	2828	ENSG00000177464	OTTHUMG00000182126	262	G protein-coupled receptors, Class A orphans
HGNC:4500	GPR42	G protein-coupled receptor 42 (gene/pseudogene)	Approved	gene with protein product	GPR42P	GPR41L, FFAR3L	19q13.12	2866	ENSG00000126251	OTTHUMG00000157124	262	G protein-coupled receptors, Class A orphans
HGNC:4503	GPR45	G protein-coupled receptor 45	Approved	gene with protein product		PSP24, PSP24A	2q12.1	11250	ENSG00000135973	OTTHUMG00000130805	262	G protein-coupled receptors, Class A orphans
HGNC:4506	GPR50	G protein-coupled receptor 50	Approved	gene with protein product		H9, Mel1c	Xq28	9248	ENSG00000102195	OTTHUMG00000024166	262	G protein-coupled receptors, Class A orphans
HGNC:4508	GPR52	G protein-coupled receptor 52	Approved	gene with protein product			1q25.1	9293	ENSG00000203737	OTTHUMG00000034901	262	G protein-coupled receptors, Class A orphans
HGNC:4511	GPR55	G protein-coupled receptor 55	Approved	gene with protein product			2q37.1	9290	ENSG00000135898	OTTHUMG00000133224	262	G protein-coupled receptors, Class A orphans
HGNC:4515	GPR6	G protein-coupled receptor 6	Approved	gene with protein product			6q21	2830	ENSG00000146360	OTTHUMG00000015354	262	G protein-coupled receptors, Class A orphans
HGNC:13300	GPR61	G protein-coupled receptor 61	Approved	gene with protein product		BALGR	1p13.3	83873	ENSG00000156097	OTTHUMG00000011633	262	G protein-coupled receptors, Class A orphans
HGNC:13301	GPR62	G protein-coupled receptor 62	Approved	gene with protein product			3p21.2	118442	ENSG00000180929	OTTHUMG00000157367	262	G protein-coupled receptors, Class A orphans
HGNC:13302	GPR63	G protein-coupled receptor 63	Approved	gene with protein product		PSP24(beta), PSP24B	6q16.1	81491	ENSG00000112218	OTTHUMG00000015245	262	G protein-coupled receptors, Class A orphans
HGNC:4517	GPR65	G protein-coupled receptor 65	Approved	gene with protein product		hTDAG8, TDAG8	14q31.3	8477	ENSG00000140030	OTTHUMG00000028648	262	G protein-coupled receptors, Class A orphans
HGNC:4519	GPR68	G protein-coupled receptor 68	Approved	gene with protein product		OGR1	14q32.11	8111	ENSG00000119714	OTTHUMG00000167590	262	G protein-coupled receptors, Class A orphans
HGNC:4526	GPR75	G protein-coupled receptor 75	Approved	gene with protein product		WI-31133	2p16.2	10936	ENSG00000119737	OTTHUMG00000129280	262	G protein-coupled receptors, Class A orphans
HGNC:4528	GPR78	G protein-coupled receptor 78	Approved	gene with protein product			4p16.1	27201	ENSG00000155269	OTTHUMG00000128483	262	G protein-coupled receptors, Class A orphans
HGNC:4529	GPR79	G protein-coupled receptor 79, pseudogene	Approved	pseudogene		GPR79P	3q25.32	27200	ENSG00000232374	OTTHUMG00000158842	262	G protein-coupled receptors, Class A orphans
HGNC:4533	GPR82	G protein-coupled receptor 82	Approved	gene with protein product			Xp11.4	27197	ENSG00000171657	OTTHUMG00000021373	262	G protein-coupled receptors, Class A orphans
HGNC:4523	GPR83	G protein-coupled receptor 83	Approved	gene with protein product	GPR72		11q21	10888	ENSG00000123901	OTTHUMG00000167779	262	G protein-coupled receptors, Class A orphans
HGNC:4535	GPR84	G protein-coupled receptor 84	Approved	gene with protein product		EX33	12q13.13	53831	ENSG00000139572	OTTHUMG00000169839	262	G protein-coupled receptors, Class A orphans
HGNC:4536	GPR85	G protein-coupled receptor 85	Approved	gene with protein product		SREB2	7q31.1	54329	ENSG00000164604	OTTHUMG00000156933	262	G protein-coupled receptors, Class A orphans
HGNC:4538	GPR87	G protein-coupled receptor 87	Approved	gene with protein product	GPR95		3q25.1	53836	ENSG00000138271	OTTHUMG00000159858	262	G protein-coupled receptors, Class A orphans
HGNC:4539	GPR88	G protein-coupled receptor 88	Approved	gene with protein product			1p21.2	54112	ENSG00000181656	OTTHUMG00000010981	262	G protein-coupled receptors, Class A orphans
HGNC:13299	LGR4	leucine rich repeat containing G protein-coupled receptor 4	Approved	gene with protein product	GPR48		11p14.1	55366	ENSG00000205213	OTTHUMG00000133508	262	G protein-coupled receptors, Class A orphans
HGNC:4504	LGR5	leucine rich repeat containing G protein-coupled receptor 5	Approved	gene with protein product	GPR67, GPR49	HG38, FEX	12q21.1	8549	ENSG00000139292	OTTHUMG00000169543	262	G protein-coupled receptors, Class A orphans
HGNC:19719	LGR6	leucine rich repeat containing G protein-coupled receptor 6	Approved	gene with protein product		FLJ14471	1q32.1	59352	ENSG00000133067	OTTHUMG00000041383	262	G protein-coupled receptors, Class A orphans
HGNC:6899	MAS1	MAS1 proto-oncogene, G protein-coupled receptor	Approved	gene with protein product			6q25.3	4142	ENSG00000130368	OTTHUMG00000015944	262	G protein-coupled receptors, Class A orphans
HGNC:13961	MAS1L	MAS1 proto-oncogene like, G protein-coupled receptor	Approved	gene with protein product		MAS-L, MRG, dJ994E9.2	6p22.1	116511	ENSG00000204687	OTTHUMG00000031089	262	G protein-coupled receptors, Class A orphans
HGNC:29626	MRGPRD	MAS related GPR family member D	Approved	gene with protein product		mrgD	11q13.3	116512	ENSG00000172938	OTTHUMG00000167896	262	G protein-coupled receptors, Class A orphans
HGNC:30694	MRGPRE	MAS related GPR family member E	Approved	gene with protein product	GPR167	mrgE	11p15.4	116534	ENSG00000184350	OTTHUMG00000011708	262	G protein-coupled receptors, Class A orphans
HGNC:24828	MRGPRF	MAS related GPR family member F	Approved	gene with protein product	GPR168, GPR140	MGC21621, mrgF	11q13.3	116535	ENSG00000172935	OTTHUMG00000167897	262	G protein-coupled receptors, Class A orphans
HGNC:24829	MRGPRG	MAS related GPR family member G	Approved	gene with protein product	GPR169	mrgG	11p15.4	386746	ENSG00000182170	OTTHUMG00000011709	262	G protein-coupled receptors, Class A orphans
HGNC:17962	MRGPRX1	MAS related GPR family member X1	Approved	gene with protein product		MRGX1	11p15.1	259249	ENSG00000170255	OTTHUMG00000162655	262	G protein-coupled receptors, Class A orphans
HGNC:17983	MRGPRX2	MAS related GPR family member X2	Approved	gene with protein product		MRGX2	11p15.1	117194	ENSG00000183695	OTTHUMG00000166098	262	G protein-coupled receptors, Class A orphans
HGNC:17980	MRGPRX3	MAS related GPR family member X3	Approved	gene with protein product		MRGX3	11p15.1	117195	ENSG00000179826	OTTHUMG00000166435	262	G protein-coupled receptors, Class A orphans
HGNC:17617	MRGPRX4	MAS related GPR family member X4	Approved	gene with protein product		MRGX4	11p15.1	117196	ENSG00000179817	OTTHUMG00000166442	262	G protein-coupled receptors, Class A orphans
HGNC:19906	P2RY10	P2Y receptor family member 10	Approved	gene with protein product		P2Y10	Xq21.1	27334	ENSG00000078589	OTTHUMG00000021896	262	G protein-coupled receptors, Class A orphans
HGNC:15524	P2RY8	P2Y receptor family member 8	Approved	gene with protein product		P2Y8	Xp22.33 and Yp11.3	286530	ENSG00000182162	OTTHUMG00000021060	262	G protein-coupled receptors, Class A orphans
HGNC:20844	GPR156	G protein-coupled receptor 156	Approved	gene with protein product		PGR28, GABABL	3q13.33	165829	ENSG00000175697	OTTHUMG00000159406	285	G protein-coupled receptors, Class C orphans
HGNC:23689	GPR158	G protein-coupled receptor 158	Approved	gene with protein product		KIAA1136	10p12.1	57512	ENSG00000151025	OTTHUMG00000017832	285	G protein-coupled receptors, Class C orphans
HGNC:31371	GPR179	G protein-coupled receptor 179	Approved	gene with protein product	GPR158L1	CSNB1E	17q12	440435	ENSG00000277399	OTTHUMG00000188545	285	G protein-coupled receptors, Class C orphans
HGNC:9836	GPRC5A	G protein-coupled receptor class C group 5 member A	Approved	gene with protein product	RAI3	RAIG1, TIG1, PEIG-1	12p13.1	9052	ENSG00000013588	OTTHUMG00000168710	285	G protein-coupled receptors, Class C orphans
HGNC:13308	GPRC5B	G protein-coupled receptor class C group 5 member B	Approved	gene with protein product		RAIG-2	16p12.3	51704	ENSG00000167191	OTTHUMG00000131460	285	G protein-coupled receptors, Class C orphans
HGNC:13309	GPRC5C	G protein-coupled receptor class C group 5 member C	Approved	gene with protein product		RAIG-3	17q25.1	55890	ENSG00000170412	OTTHUMG00000067613	285	G protein-coupled receptors, Class C orphans
HGNC:13310	GPRC5D	G protein-coupled receptor class C group 5 member D	Approved	gene with protein product			12p13.1	55507	ENSG00000111291	OTTHUMG00000168711	285	G protein-coupled receptors, Class C orphans
HGNC:4038	FZD1	frizzled class receptor 1	Approved	gene with protein product		DKFZp564G072	7q21.13	8321	ENSG00000157240	OTTHUMG00000023046	286	G protein-coupled receptors, Class F frizzled
HGNC:4039	FZD10	frizzled class receptor 10	Approved	gene with protein product		CD350	12q24.33	11211	ENSG00000111432	OTTHUMG00000168380	286	G protein-coupled receptors, Class F frizzled
HGNC:11119	SMO	smoothened, frizzled class receptor	Approved	gene with protein product	SMOH	FZD11	7q32.1	6608	ENSG00000128602	OTTHUMG00000158421	286	G protein-coupled receptors, Class F frizzled
HGNC:4040	FZD2	frizzled class receptor 2	Approved	gene with protein product			17q21.31	2535	ENSG00000180340	OTTHUMG00000181819	286	G protein-coupled receptors, Class F frizzled
HGNC:4041	FZD3	frizzled class receptor 3	Approved	gene with protein product			8p21.1	7976	ENSG00000104290	OTTHUMG00000102145	286	G protein-coupled receptors, Class F frizzled
HGNC:4042	FZD4	frizzled class receptor 4	Approved	gene with protein product	EVR1	CD344	11q14.2	8322	ENSG00000174804	OTTHUMG00000167231	286	G protein-coupled receptors, Class F frizzled
HGNC:4043	FZD5	frizzled class receptor 5	Approved	gene with protein product	C2orf31	HFZ5, DKFZP434E2135	2q33.3	7855	ENSG00000163251	OTTHUMG00000154790	286	G protein-coupled receptors, Class F frizzled
HGNC:4044	FZD6	frizzled class receptor 6	Approved	gene with protein product		Hfz6	8q22.3	8323	ENSG00000164930	OTTHUMG00000164840	286	G protein-coupled receptors, Class F frizzled
HGNC:4045	FZD7	frizzled class receptor 7	Approved	gene with protein product		FzE3	2q33.1	8324	ENSG00000155760	OTTHUMG00000132841	286	G protein-coupled receptors, Class F frizzled
HGNC:4046	FZD8	frizzled class receptor 8	Approved	gene with protein product			10p11.21	8325	ENSG00000177283	OTTHUMG00000017956	286	G protein-coupled receptors, Class F frizzled
HGNC:4047	FZD9	frizzled class receptor 9	Approved	gene with protein product		FZD3, CD349	7q11.23	8326	ENSG00000188763	OTTHUMG00000023051	286	G protein-coupled receptors, Class F frizzled
HGNC:16930	CHERP	calcium homeostasis endoplasmic reticulum protein	Approved	gene with protein product		ERPROT213-21, DAN16	19p13.11	10523	ENSG00000085872	OTTHUMG00000169304	579	G-patch domain containing
HGNC:21077	CMTR1	cap methyltransferase 1	Approved	gene with protein product	KIAA0082, FTSJD2	MTr1, ISG95	6p21.2	23070	ENSG00000137200	OTTHUMG00000014624	579	G-patch domain containing
HGNC:24658	GPATCH1	G-patch domain containing 1	Approved	gene with protein product	GPATC1	ECGP, FLJ10206, FLJ38686	19q13.11	55094	ENSG00000076650	OTTHUMG00000180341	579	G-patch domain containing
HGNC:13920	GPANK1	G-patch domain and ankyrin repeats 1	Approved	gene with protein product	BAT4	G5, D6S54E, GPATCH10, ANKRD59	6p21.33	7918	ENSG00000204438	OTTHUMG00000031174	579	G-patch domain containing
HGNC:26768	GPATCH11	G-patch domain containing 11	Approved	gene with protein product	CCDC75	FLJ38348, CENPY, CENP-Y	2p22.2	253635	ENSG00000152133	OTTHUMG00000128469	579	G-patch domain containing
HGNC:25499	GPATCH2	G-patch domain containing 2	Approved	gene with protein product	GPATC2	FLJ10252, CT110, PPP1R30, Pfa1	1q41	55105	ENSG00000092978	OTTHUMG00000000527	579	G-patch domain containing
HGNC:25720	GPATCH3	G-patch domain containing 3	Approved	gene with protein product	GPATC3	FLJ12455	1p36.11	63906	ENSG00000198746	OTTHUMG00000004229	579	G-patch domain containing
HGNC:25982	GPATCH4	G-patch domain containing 4	Approved	gene with protein product	GPATC4	FLJ20249, DKFZP434F1735	1q22-q23.1	54865	ENSG00000160818	OTTHUMG00000033203	579	G-patch domain containing
HGNC:30677	GPKOW	G-patch domain and KOW motifs	Approved	gene with protein product		T54, GPATC5, GPATCH5, Spp2	Xp11.23	27238	ENSG00000068394	OTTHUMG00000021511	579	G-patch domain containing
HGNC:15948	ZGPAT	zinc finger CCCH-type and G-patch domain containing	Approved	gene with protein product	KIAA1847	dJ583P15.3, MGC44880, FLJ14972, ZC3HDC9, ZC3H9, GPATC6, GPATCH6, ZIP	20q13.33	84619	ENSG00000197114	OTTHUMG00000032998	579	G-patch domain containing
HGNC:24684	AGGF1	angiogenic factor with G-patch and FHA domains 1	Approved	gene with protein product		VG5Q, HSU84971, FLJ10283, GPATC7, GPATCH7	5q13.3	55109	ENSG00000164252	OTTHUMG00000102132	579	G-patch domain containing
HGNC:29066	GPATCH8	G-patch domain containing 8	Approved	gene with protein product	KIAA0553, GPATC8		17q21.31	23131	ENSG00000186566	OTTHUMG00000181818	579	G-patch domain containing
HGNC:9896	RBM10	RNA binding motif protein 10	Approved	gene with protein product		DXS8237E, KIAA0122, GPATC9, ZRANB5, GPATCH9, S1-1	Xp11.3	8241	ENSG00000182872	OTTHUMG00000021432	579	G-patch domain containing
HGNC:19374	NKRF	NFKB repressing factor	Approved	gene with protein product		ITBA4, NRF	Xq24	55922	ENSG00000186416	OTTHUMG00000022277	579	G-patch domain containing
HGNC:30046	PINX1	PIN2 (TERF1) interacting telomerase inhibitor 1	Approved	gene with protein product		PinX1, LPTL, LPTS, FLJ20565, MGC8850, Gno1, Pxr1	8p23	54984			579	G-patch domain containing
